timestamp,signalQuality,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,label
"2026-07-27T02:12:35.024Z","0","56","67","14362","10768","8744","932","5848","6903","2884","1874",""
"2026-07-27T02:12:35.810Z","0","61","66","25337","14636","7081","2105","13058","10095","2821","3461",""
"2026-07-27T02:12:36.597Z","0","64","56","266499","188940","16743","5806","5238","9288","9149","3506",""
"2026-07-27T02:12:37.664Z","0","43","63","830567","32148","17486","7023","4129","3747","1135","3471",""
"2026-07-27T02:12:38.702Z","0","27","60","689212","189469","8667","55415","28949","15486","23892","11030",""
"2026-07-27T02:12:39.782Z","0","26","57","79411","10446","1261","1378","702","4396","4648","2878",""
"2026-07-27T02:12:40.922Z","0","38","69","215455","85343","36581","21058","7459","25904","39135","4188",""
"2026-07-27T02:12:41.708Z","0","43","64","470568","119216","30265","21669","4548","24223","54589","5441",""
"2026-07-27T02:12:42.591Z","0","56","74","1362941","118957","57189","177003","78705","100340","147939","23888",""
"2026-07-27T02:12:43.917Z","26","56","74","2058592","48366","82036","44095","71729","236274","96378","11474",""
"2026-07-27T02:12:44.942Z","0","47","70","222680","19576","1640","2016","7225","2776","2178","543",""
"2026-07-27T02:12:45.854Z","0","48","66","521407","204420","4453","78825","30175","61201","23203","9073",""
"2026-07-27T02:12:46.677Z","0","53","56","2396310","160375","9552","16167","36047","44936","51838","12047",""
"2026-07-27T02:12:47.792Z","0","56","48","8159","10876","3575","711","3041","6361","3767","5424",""
"2026-07-27T02:12:49.184Z","0","63","51","13880","13457","779","3847","6007","5260","2233","1341",""
"2026-07-27T02:12:51.386Z","0","67","53","12758","13653","7097","3040","3584","7840","5296","2290",""
"2026-07-27T02:12:55.262Z","0","61","88","6077","10804","9035","6074","3892","3775","3384","1168",""
